ID,Arenas,Artist,Aspects,BackArt,BackText,Cost,DoubleSided,EpicAction,FoilPrice,FrontArt,FrontText,HP,Keywords,LowFoilPrice,LowPrice,MarketPrice,Name,Number,Power,Rarity,Set,Subtitle,Traits,Type,Unique,VariantType
JTL-261,,JB Casacop,,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/261.png,Attack with 2 space units (one at a time).,,,,0.01,0.06,Attack Run,261,,Common,JTL,,TACTIC,Event,False,Normal
JTL-523,,JB Casacop,,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/523.png,Attack with 2 space units (one at a time).,,,,0.08,0.20,Attack Run,523,,Common,JTL,,TACTIC,Event,False,Hyperspace
JTL-759,,JB Casacop,,,,1,False,,0.50,https://cdn.swu-db.com/images/cards/JTL/759.png,Attack with 2 space units (one at a time).,,,0.05,,0.13,Attack Run,759,,Common,JTL,,TACTIC,Event,False,Foil
JTL-995,,JB Casacop,,,,1,False,,9.89,https://cdn.swu-db.com/images/cards/JTL/995.png,Attack with 2 space units (one at a time).,,,0.10,,0.22,Attack Run,995,,Common,JTL,,TACTIC,Event,False,Hyperspace Foil
JTL-145,Ground,Arthur Mougne,Aggression;Heroism,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/145.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly vehicle without a pilot.) 
When played as an upgrade: You may pay 2. If you do, ready a Resistance unit.",4,Piloting,,0.03,0.09,BB-8,145,1,Uncommon,JTL,Happy Beeps,RESISTANCE;DROID;PILOT,Unit,True,Normal
JTL-407,Ground,Arthur Mougne,Aggression;Heroism,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/407.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly vehicle without a pilot.) 
When played as an upgrade: You may pay 2. If you do, ready a Resistance unit.",4,Piloting,,0.13,0.34,BB-8,407,1,Uncommon,JTL,Happy Beeps,RESISTANCE;DROID;PILOT,Unit,True,Hyperspace
JTL-643,Ground,Arthur Mougne,Aggression;Heroism,,,1,False,,3.96,https://cdn.swu-db.com/images/cards/JTL/643.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly vehicle without a pilot.) 
When played as an upgrade: You may pay 2. If you do, ready a Resistance unit.",4,Piloting,0.02,,0.19,BB-8,643,1,Uncommon,JTL,Happy Beeps,RESISTANCE;DROID;PILOT,Unit,True,Foil
JTL-879,Ground,Arthur Mougne,Aggression;Heroism,,,1,False,,9.99,https://cdn.swu-db.com/images/cards/JTL/879.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly vehicle without a pilot.) 
When played as an upgrade: You may pay 2. If you do, ready a Resistance unit.",4,Piloting,0.24,,0.52,BB-8,879,1,Uncommon,JTL,Happy Beeps,RESISTANCE;DROID;PILOT,Unit,True,Hyperspace Foil
JTL-037,Space,Amad Mir,Vigilance;Villainy,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/037.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,,0.03,0.12,Banshee,037,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Normal
JTL-1015,Space,Amad Mir,Vigilance;Villainy,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1015.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,,0.68,0.81,Banshee,1015,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Prestige
JTL-1051,Space,Amad Mir,Vigilance;Villainy,,,5,False,,19.00,https://cdn.swu-db.com/images/cards/JTL/1051.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,2.49,,3.06,Banshee,1051,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Prestige Foil
JTL-1087,Space,Amad Mir,Vigilance;Villainy,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1087.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,149.99,,121.50,Banshee,1087,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Prestige Serialized
JTL-299,Space,Amad Mir,Vigilance;Villainy,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/299.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,,0.05,0.16,Banshee,299,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Hyperspace
JTL-535,Space,Amad Mir,Vigilance;Villainy,,,5,False,,0.78,https://cdn.swu-db.com/images/cards/JTL/535.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,0.08,,0.17,Banshee,535,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Foil
JTL-771,Space,Amad Mir,Vigilance;Villainy,,,5,False,,4.97,https://cdn.swu-db.com/images/cards/JTL/771.png,On Attack: You may deal damage to a unit equal to the amount of damage on this unit.,5,,0.16,,0.44,Banshee,771,4,Uncommon,JTL,Crippling Command,SEPARATIST;VEHICLE;FIGHTER,Unit,True,Hyperspace Foil
JTL-228,,Ario Murti,Cunning,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/228.png,"Attack with a space unit. After completing this attack, you may exhaust a space unit.",,,,0.04,0.06,Barrel Roll,228,,Common,JTL,,TACTIC,Event,False,Normal
JTL-490,,Ario Murti,Cunning,,,1,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/490.png,"Attack with a space unit. After completing this attack, you may exhaust a space unit.",,,,0.09,0.14,Barrel Roll,490,,Common,JTL,,TACTIC,Event,False,Hyperspace
JTL-726,,Ario Murti,Cunning,,,1,False,,0.50,https://cdn.swu-db.com/images/cards/JTL/726.png,"Attack with a space unit. After completing this attack, you may exhaust a space unit.",,,0.04,,0.10,Barrel Roll,726,,Common,JTL,,TACTIC,Event,False,Foil
JTL-962,,Ario Murti,Cunning,,,1,False,,9.99,https://cdn.swu-db.com/images/cards/JTL/962.png,"Attack with a space unit. After completing this attack, you may exhaust a space unit.",,,0.11,,0.22,Barrel Roll,962,,Common,JTL,,TACTIC,Event,False,Hyperspace Foil
JTL-150,Ground,Gabriel Gomez Almenzar,Aggression;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/150.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
If attached unit is a Fighter, it gains Overwhelm.
If attached unit is a Transport, it gets +0/+1.
If attached unit is a Speeder, it gains Grit.",4,Grit;Overwhelm;Piloting,,0.05,0.16,Biggs Darklighter,150,3,Uncommon,JTL,They'll Never Stop Us,REBEL;PILOT,Unit,True,Normal
JTL-412,Ground,Gabriel Gomez Almenzar,Aggression;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/412.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
If attached unit is a Fighter, it gains Overwhelm.
If attached unit is a Transport, it gets +0/+1.
If attached unit is a Speeder, it gains Grit.",4,Grit;Overwhelm;Piloting,,0.64,0.80,Biggs Darklighter,412,3,Uncommon,JTL,They'll Never Stop Us,REBEL;PILOT,Unit,True,Hyperspace
JTL-648,Ground,Gabriel Gomez Almenzar,Aggression;Heroism,,,3,False,,5.00,https://cdn.swu-db.com/images/cards/JTL/648.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
If attached unit is a Fighter, it gains Overwhelm.
If attached unit is a Transport, it gets +0/+1.
If attached unit is a Speeder, it gains Grit.",4,Grit;Overwhelm;Piloting,0.10,,0.22,Biggs Darklighter,648,3,Uncommon,JTL,They'll Never Stop Us,REBEL;PILOT,Unit,True,Foil
JTL-884,Ground,Gabriel Gomez Almenzar,Aggression;Heroism,,,3,False,,9.93,https://cdn.swu-db.com/images/cards/JTL/884.png,"Piloting [C=1 Aggression Heroism] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
If attached unit is a Fighter, it gains Overwhelm.
If attached unit is a Transport, it gets +0/+1.
If attached unit is a Speeder, it gains Grit.",4,Grit;Overwhelm;Piloting,0.58,,1.32,Biggs Darklighter,884,3,Uncommon,JTL,They'll Never Stop Us,REBEL;PILOT,Unit,True,Hyperspace Foil
JTL-1033,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1033.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,,4.34,4.99,Black One,1033,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Prestige
JTL-1069,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,30.00,https://cdn.swu-db.com/images/cards/JTL/1069.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,7.43,,7.56,Black One,1069,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Prestige Foil
JTL-1105,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1105.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,125.00,,225.00,Black One,1105,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Prestige Serialized
JTL-147,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/147.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,,0.80,1.52,Black One,147,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Normal
JTL-409,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/409.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,,1.99,2.22,Black One,409,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Hyperspace
JTL-645,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,5.99,https://cdn.swu-db.com/images/cards/JTL/645.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,0.48,,0.87,Black One,645,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Foil
JTL-881,Space,Amélie Hutt,Aggression;Heroism,,,2,False,,25.00,https://cdn.swu-db.com/images/cards/JTL/881.png,"While this unit is upgraded, it gets +1/+0. 
On Attack: If you control Poe Dameron (as a unit, upgrade, or leader), you may deal 1 damage to a unit.",3,,3.37,,3.54,Black One,881,2,Rare,JTL,Straight At Them,RESISTANCE;VEHICLE;FIGHTER,Unit,True,Hyperspace Foil
JTL-202,Space,Timo Peter,Cunning;Heroism,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/202.png,When you play an upgrade on this unit: You may attack with this unit. It gets +1/+0 for this attack.,6,,,0.01,0.08,Black Squadron Scout Wing,202,4,Common,JTL,,RESISTANCE;VEHICLE;FIGHTER,Unit,False,Normal
JTL-464,Space,Timo Peter,Cunning;Heroism,,,5,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/464.png,When you play an upgrade on this unit: You may attack with this unit. It gets +1/+0 for this attack.,6,,,0.08,0.23,Black Squadron Scout Wing,464,4,Common,JTL,,RESISTANCE;VEHICLE;FIGHTER,Unit,False,Hyperspace
JTL-700,Space,Timo Peter,Cunning;Heroism,,,5,False,,0.50,https://cdn.swu-db.com/images/cards/JTL/700.png,When you play an upgrade on this unit: You may attack with this unit. It gets +1/+0 for this attack.,6,,0.05,,0.13,Black Squadron Scout Wing,700,4,Common,JTL,,RESISTANCE;VEHICLE;FIGHTER,Unit,False,Foil
JTL-936,Space,Timo Peter,Cunning;Heroism,,,5,False,,3.60,https://cdn.swu-db.com/images/cards/JTL/936.png,When you play an upgrade on this unit: You may attack with this unit. It gets +1/+0 for this attack.,6,,0.25,,0.41,Black Squadron Scout Wing,936,4,Common,JTL,,RESISTANCE;VEHICLE;FIGHTER,Unit,False,Hyperspace Foil
JTL-199,Space,Francois Cannels,Cunning;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/199.png,"When Played: If another player controls 3 or more exhausted units, give a Shield token to a unit.",3,,,0.02,0.07,Blade Squadron B-Wing,199,3,Common,JTL,,REBEL;VEHICLE;FIGHTER,Unit,False,Normal
JTL-461,Space,Francois Cannels,Cunning;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/461.png,"When Played: If another player controls 3 or more exhausted units, give a Shield token to a unit.",3,,,0.09,0.19,Blade Squadron B-Wing,461,3,Common,JTL,,REBEL;VEHICLE;FIGHTER,Unit,False,Hyperspace
JTL-697,Space,Francois Cannels,Cunning;Heroism,,,3,False,,222.00,https://cdn.swu-db.com/images/cards/JTL/697.png,"When Played: If another player controls 3 or more exhausted units, give a Shield token to a unit.",3,,0.05,,0.17,Blade Squadron B-Wing,697,3,Common,JTL,,REBEL;VEHICLE;FIGHTER,Unit,False,Foil
JTL-933,Space,Francois Cannels,Cunning;Heroism,,,3,False,,3.63,https://cdn.swu-db.com/images/cards/JTL/933.png,"When Played: If another player controls 3 or more exhausted units, give a Shield token to a unit.",3,,0.15,,0.25,Blade Squadron B-Wing,933,3,Common,JTL,,REBEL;VEHICLE;FIGHTER,Unit,False,Hyperspace Foil
JTL-096,Space,Shane Molina,Command;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/096.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,,1.20,2.00,Blue Leader,096,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Normal
JTL-1026,Space,Shane Molina,Command;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/1026.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,,8.65,8.83,Blue Leader,1026,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Prestige
JTL-1062,Space,Shane Molina,Command;Heroism,,,3,False,,35.00,https://cdn.swu-db.com/images/cards/JTL/1062.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,11.75,,11.75,Blue Leader,1062,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Prestige Foil
JTL-1098,Space,Shane Molina,Command;Heroism,,,3,False,,5000.00,https://cdn.swu-db.com/images/cards/JTL/1098.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,150.00,,166.77,Blue Leader,1098,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Prestige Serialized
JTL-358,Space,Shane Molina,Command;Heroism,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/358.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,,1.47,2.56,Blue Leader,358,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Hyperspace
JTL-594,Space,Shane Molina,Command;Heroism,,,3,False,,0.99,https://cdn.swu-db.com/images/cards/JTL/594.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,0.47,,1.39,Blue Leader,594,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Foil
JTL-830,Space,Shane Molina,Command;Heroism,,,3,False,,9.95,https://cdn.swu-db.com/images/cards/JTL/830.png,"Ambush (When you play this unit, it may attack an enemy unit.)
When Played: You may pay 2. If you do, move this unit to the ground arena and give 2 Experience tokens to it. (It's a ground unit.)",3,Ambush,2.01,,2.53,Blue Leader,830,3,Uncommon,JTL,Scarif Air Support,REBEL;VEHICLE;FIGHTER,Unit,True,Hyperspace Foil
JTL-215,Ground,Eric Hibbeler,Cunning,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/215.png,"Piloting [C=2 Cunning] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
When played as an upgrade: Discard 2 cards from your deck. Return each of those cards with an odd cost to your hand.",4,Piloting,,0.03,0.09,BoShek,215,3,Uncommon,JTL,Charismatic Smuggler,FRINGE;PILOT,Unit,True,Normal
JTL-477,Ground,Eric Hibbeler,Cunning,,,3,False,,0.00,https://cdn.swu-db.com/images/cards/JTL/477.png,"Piloting [C=2 Cunning] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
When played as an upgrade: Discard 2 cards from your deck. Return each of those cards with an odd cost to your hand.",4,Piloting,,0.13,0.28,BoShek,477,3,Uncommon,JTL,Charismatic Smuggler,FRINGE;PILOT,Unit,True,Hyperspace
JTL-713,Ground,Eric Hibbeler,Cunning,,,3,False,,0.79,https://cdn.swu-db.com/images/cards/JTL/713.png,"Piloting [C=2 Cunning] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
When played as an upgrade: Discard 2 cards from your deck. Return each of those cards with an odd cost to your hand.",4,Piloting,0.09,,0.15,BoShek,713,3,Uncommon,JTL,Charismatic Smuggler,FRINGE;PILOT,Unit,True,Foil
JTL-949,Ground,Eric Hibbeler,Cunning,,,3,False,,9.95,https://cdn.swu-db.com/images/cards/JTL/949.png,"Piloting [C=2 Cunning] (You may play this as an upgrade on a friendly Vehicle without a Pilot.) 
When played as an upgrade: Discard 2 cards from your deck. Return each of those cards with an odd cost to your hand.",4,Piloting,0.45,,0.59,BoShek,949,3,Uncommon,JTL,Charismatic Smuggler,FRINGE;PILOT,Unit,True,Hyperspace Foil
JTL-009,Ground,David Buisan,Aggression;Villainy,https://cdn.swu-db.com/images/cards/JTL/009-b.png,"Attached unit is a leader unit. 
When deployed as an upgrade: Deal up to 4 damage divided as you choose among any number of units.",6,True,"Epic Action: If you control 6 or more resources, choose one:
Deploy this leader.
Deploy this leader as an upgrade on a friendly Vehicle unit without a Pilot on it.",,https://cdn.swu-db.com/images/cards/JTL/009.png,"When you deal non-combat damage: You may exhaust this leader. If you do, deal 1 indirect damage to a player. (That player assigns 1 unpreventable damage among their bases and units.)",7,,,2.81,3.04,Boba Fett,009,4,Special,JTL,Any Methods Necessary,UNDERWORLD;BOUNTY HUNTER;PILOT,Leader,True,Normal
JTL-1005,Ground,David Buisan,Aggression;Villainy,https://cdn.swu-db.com/images/cards/JTL/1005-b.png,"Attached unit is a leader unit. 
When deployed as an upgrade: Deal up to 4 damage divided as you choose among any number of units.",6,True,"Epic Action: If you control 6 or more resources, choose one:
Deploy this leader.
Deploy this leader as an upgrade on a friendly Vehicle unit without a Pilot on it.",,https://cdn.swu-db.com/images/cards/JTL/1005.png,"When you deal non-combat damage: You may exhaust this leader. If you do, deal 1 indirect damage to a player. (That player assigns 1 unpreventable damage among their bases and units.)",7,,,185.00,152.05,Boba Fett,1005,4,Special,JTL,Any Methods Necessary,UNDERWORLD;BOUNTY HUNTER;PILOT,Leader,True,Showcase
